"face_id","x","y","w","h","annot_type_id"
"61715","411","207","215","215","1"
"61716","250","261","215","215","1"
"61717","134","138","84","84","1"
"61719","244","105","93","93","1"
"61720","94","95","36","36","1"
"61721","212","97","40","40","1"
"61722","66","249","37","37","1"
"61723","177","-30","1143","1143","1"
"61724","328","31","553","553","1"
"61726","249","136","328","328","1"
"61727","181","119","100","100","1"
"61728","272","174","398","398","1"
"61729","162","114","164","164","1"
"61731","215","90","78","78","1"
"61732","61","-46","392","392","1"
"61733","103","46","66","66","1"
"61734","154","62","36","36","1"
"61735","72","167","44","44","1"
"61736","226","116","46","46","1"
"61737","241","53","42","42","1"
"61738","1077","523","527","527","1"
"61739","1614","708","372","372","1"
"61740","229","85","177","177","1"
"61741","235","152","49","49","1"
"61742","111","100","50","50","1"
"61743","145","86","44","44","1"
"61744","743","667","218","218","1"
"61745","157","123","209","209","1"
"61746","163","166","288","288","1"
"61748","211","63","196","196","1"
"61749","174","63","88","88","1"
"61750","72","105","84","84","1"
"61751","143","99","144","144","1"
"61752","86","300","123","123","1"
"61753","170","121","103","103","1"
"61754","50","56","277","277","1"
"61755","94","88","65","65","1"
"61756","300","105","62","62","1"
"61757","358","104","70","70","1"
"61758","355","279","193","193","1"
"61759","859","285","182","182","1"
"61760","-60","-5","466","466","1"
"61761","139","137","103","103","1"
"61762","222","70","99","99","1"
"61763","482","123","98","98","1"
"61764","600","108","78","78","1"
"61765","56","178","204","204","1"
"61766","419","340","590","590","1"
"61767","-87","-37","459","459","1"
"61768","140","85","277","277","1"
"61769","128","161","69","69","1"
"61770","229","126","71","71","1"
"61771","699","559","742","742","1"
"61772","67","82","142","142","1"
"61773","267","115","129","129","1"
"61774","143","205","242","242","1"
"61775","303","228","224","224","1"
"61776","118","741","258","258","1"
"61777","280","755","223","223","1"
"61778","126","15","115","115","1"
"61779","233","98","135","135","1"
"61780","987","709","1725","1725","1"
"61781","89","105","132","132","1"
"61782","80","108","76","76","1"
"61783","161","50","75","75","1"
"61784","194","563","232","232","1"
"61785","503","132","386","386","1"
"61786","15","53","315","315","1"
"61787","159","103","291","291","1"
"61788","472","131","198","198","1"
"61789","124","141","137","137","1"
"61790","263","99","119","119","1"
"61791","61","143","210","210","1"
"61792","188","85","154","154","1"
"61793","150","101","235","235","1"
"61794","103","93","92","92","1"
"61795","225","184","48","48","1"
"61796","177","136","135","135","1"
"61797","466","1004","1085","1085","1"
"61798","40","193","354","354","1"
"61799","29","149","233","233","1"
"61800","293","217","243","243","1"
"61801","489","137","340","340","1"
"61802","160","64","133","133","1"
"61803","44","32","103","103","1"
"61804","30","115","152","152","1"
"61805","160","86","156","156","1"
"61806","248","170","52","52","1"
"61808","879","537","1185","1185","1"
"61809","421","410","699","699","1"
"61810","40","138","219","219","1"
"61811","1334","740","1062","1062","1"
"61812","215","208","139","139","1"
"61813","373","292","165","165","1"
"61814","560","412","123","123","1"
"61815","722","247","127","127","1"
"61816","35","114","191","191","1"
"61818","242","113","67","67","1"
"61819","63","75","54","54","1"
"61820","696","260","580","580","1"
"61821","187","54","125","125","1"
"61822","108","-3","142","142","1"
"61823","182","201","149","149","1"
"61824","286","63","114","114","1"
"61825","271","104","117","117","1"
"61826","206","226","82","82","1"
"61827","-26","-31","517","517","1"
"61828","26","126","269","269","1"
"61829","371","246","126","126","1"
"61830","554","243","670","670","1"
"61831","277","279","377","377","1"
"61832","520","283","360","360","1"
"61833","101","135","43","43","1"
"61834","170","149","39","39","1"
"61835","145","100","35","35","1"
"61836","216","55","28","28","1"
"61837","265","42","33","33","1"
"61838","237","132","40","40","1"
"61839","330","126","43","43","1"
"61840","255","129","105","105","1"
"61841","128","499","108","108","1"
"61842","226","-26","2200","2200","1"
"61843","627","444","389","389","1"
"61845","206","110","141","141","1"
"61846","612","348","292","292","1"
"61847","484","138","300","300","1"
"61848","285","246","114","114","1"
"61849","1129","253","750","750","1"
"61850","70","61","275","275","1"
"61851","78","124","61","61","1"
"61852","26","29","308","308","1"
"61853","272","214","457","457","1"
"61854","831","542","130","130","1"
"61855","262","213","717","717","1"
"61857","175","127","88","88","1"
"61858","251","101","89","89","1"
"61859","796","241","303","303","1"
"61860","162","107","232","232","1"
"61861","500","230","240","240","1"
"61863","323","57","97","97","1"
"61864","164","132","61","61","1"
"61865","1351","128","340","340","1"
"61866","137","144","211","211","1"
"61867","178","103","146","146","1"
"61868","774","565","294","294","1"
"61869","110","218","49","49","1"
"61870","167","130","59","59","1"
"61871","192","237","40","40","1"
"61872","180","33","88","88","1"
"61873","68","155","87","87","1"
"61874","230","154","71","71","1"
"61875","284","109","97","97","1"
"61876","596","735","1292","1292","1"
"61877","149","160","121","121","1"
"61878","638","421","1136","1136","1"
"61879","1163","866","1409","1409","1"
"61880","1092","838","1282","1282","1"
"61881","1769","1159","500","500","1"
"61882","643","1126","596","596","1"
"61884","1258","750","1405","1405","1"
"61885","156","116","220","220","1"
"61886","272","105","87","87","1"
"61887","94","87","53","53","1"
"61888","174","153","53","53","1"
"61889","91","229","60","60","1"
"61890","153","230","41","41","1"
"61891","172","255","39","39","1"
"61892","274","194","60","60","1"
"61893","256","409","403","403","1"
"61894","142","67","91","91","1"
"61895","542","637","637","637","1"
"61897","233","137","326","326","1"
"61898","66","145","59","59","1"
"61899","1264","442","1515","1515","1"
"61900","128","168","389","389","1"
"61901","661","314","345","345","1"
"61902","1736","1164","338","338","1"
"61903","293","220","146","146","1"
"61904","475","129","93","93","1"
"61905","38","356","113","113","1"
"61906","799","356","1552","1552","1"
"61907","76","182","54","54","1"
"61908","161","187","42","42","1"
"61909","282","288","103","103","1"
"61910","466","308","81","81","1"
"61912","492","257","199","199","1"
"61913","218","96","141","141","1"
"61914","192","57","74","74","1"
"61915","130","78","154","154","1"
"61916","68","144","160","160","1"
"61917","109","118","91","91","1"
"61918","79","130","123","123","1"
"61919","484","851","796","796","1"
"61920","1311","-93","1192","1192","1"
"61921","262","146","407","407","1"
"61922","234","642","536","536","1"
"61923","826","276","515","515","1"
"61924","1209","636","462","462","1"
"61926","206","93","117","117","1"
"61927","1813","631","1026","1026","1"
"61928","150","453","639","639","1"
"61929","786","791","525","525","1"
"61930","1318","760","382","382","1"
"61931","1703","409","553","553","1"
"61933","300","110","58","58","1"
"61934","146","88","138","138","1"
"61935","671","221","433","433","1"
"61937","392","83","332","332","1"
"61938","89","30","233","233","1"
"61939","223","282","305","305","1"
"61940","67","153","213","213","1"
"61941","-34","85","428","428","1"
"61943","93","63","292","292","1"
"61944","232","168","647","647","1"
"61945","925","99","504","504","1"
"61946","28","155","423","423","1"
"61947","262","94","184","184","1"
"61949","131","164","278","278","1"
"61950","193","445","547","547","1"
"61951","99","109","181","181","1"
"61952","161","39","273","273","1"
"61953","170","304","311","311","1"
"61954","482","372","226","226","1"
"61955","745","212","242","242","1"
"61956","329","87","73","73","1"
"61957","79","95","328","328","1"
"61958","43","5","340","340","1"
"61959","5","99","263","263","1"
"61960","272","720","1677","1677","1"
"61961","423","1096","357","357","1"
"61962","237","16","78","78","1"
"61964","-20","55","880","880","1"
"61965","87","125","47","47","1"
"61966","180","92","52","52","1"
"61967","206","25","36","36","1"
"61968","279","44","52","52","1"
"61969","344","102","54","54","1"
"61970","87","98","61","61","1"
"61971","98","169","53","53","1"
"61972","93","248","51","51","1"
"61973","92","364","42","42","1"
"61974","125","205","90","90","1"
"61975","1092","313","246","246","1"
"61976","825","211","514","514","1"
"61977","118","104","97","97","1"
"61978","207","102","97","97","1"
"61980","303","102","82","82","1"
"61981","1341","691","1246","1246","1"
"61982","261","74","178","178","1"
"61983","30","91","412","412","1"
"61984","480","443","976","976","1"
"61985","188","133","158","158","1"
"61986","265","342","132","132","1"
"61987","311","201","48","48","1"
"61988","372","104","75","75","1"
"61989","171","91","59","59","1"
"61990","7","111","196","196","1"
"61991","234","87","242","242","1"
"61992","161","148","318","318","1"
"61993","492","189","332","332","1"
"61994","24","31","83","83","1"
"61995","248","308","108","108","1"
"61996","179","137","82","82","1"
"61997","113","112","105","105","1"
"61998","182","134","111","111","1"
"61999","107","75","106","106","1"
"62000","51","280","72","72","1"
"62001","194","48","80","80","1"
"62002","176","113","51","51","1"
"62003","213","125","41","41","1"
"62004","26","209","95","95","1"
"62006","105","40","172","172","1"
"62007","403","660","582","582","1"
"62008","864","331","595","595","1"
"62009","167","98","174","174","1"
"62010","361","172","321","321","1"
"62011","131","132","133","133","1"
"62012","79","196","289","289","1"
"62013","133","195","130","130","1"
"62014","-14","38","412","412","1"
"62015","159","62","81","81","1"
"62016","282","106","64","64","1"
"62017","225","98","107","107","1"
"62018","350","565","993","993","1"
"62019","74","145","194","194","1"
"62020","76","313","192","192","1"
"62021","189","117","251","251","1"
"62022","716","531","1215","1215","1"
"62023","176","75","166","166","1"
"62024","368","101","173","173","1"
"62025","80","83","158","158","1"
"62026","372","376","578","578","1"
"62027","1516","282","635","635","1"
"62028","148","62","146","146","1"
"62029","240","87","74","74","1"
"62030","1260","591","499","499","1"
"62031","1774","460","486","486","1"
"62032","2470","631","353","353","1"
"62033","1340","2723","403","403","1"
"62035","232","82","180","180","1"
"62036","118","145","57","57","1"
"62037","98","89","61","61","1"
"62038","184","78","60","60","1"
"62039","163","81","82","82","1"
"62041","200","96","87","87","1"
"62042","300","168","111","111","1"
"62043","32","197","146","146","1"
"62044","170","90","143","143","1"
"62045","307","142","134","134","1"
"62046","182","200","279","279","1"
"62047","652","341","269","269","1"
"62048","21","11","583","583","1"
"62049","40","146","243","243","1"
"62050","613","176","184","184","1"
"62051","-32","32","433","433","1"
"62052","664","139","203","203","1"
"62053","-4","111","258","258","1"
"62054","84","144","203","203","1"
"62055","153","44","252","252","1"
"62056","273","247","998","998","1"
"62057","58","123","166","166","1"
"62058","165","73","207","207","1"
"62059","356","290","105","105","1"
"62060","625","304","74","74","1"
"62061","1699","600","643","643","1"
"62062","-335","1615","3839","3839","1"
"62063","537","484","463","463","1"
"62064","192","229","61","61","1"
"62065","204","26","43","43","1"
"62066","253","25","45","45","1"
"62067","53","105","140","140","1"
"62068","147","58","145","145","1"
"62069","192","178","135","135","1"
"62070","145","76","38","38","1"
"62071","234","86","41","41","1"
"62072","276","89","36","36","1"
"62073","363","45","40","40","1"
"62074","219","74","52","52","1"
"62075","54","93","41","41","1"
"62076","253","139","44","44","1"
"62077","30","94","346","346","1"
"62078","201","185","238","238","1"
"62079","79","89","171","171","1"
"62080","133","163","458","458","1"
"62081","229","56","184","184","1"
"62082","84","129","227","227","1"
"62083","51","133","167","167","1"
"62084","71","109","86","86","1"
"62085","220","179","225","225","1"
"62087","919","1508","777","777","1"
"62088","1224","928","1277","1277","1"
"62089","60","83","135","135","1"
"62090","189","75","118","118","1"
"62091","267","60","110","110","1"
"62092","196","215","128","128","1"
"62093","267","153","109","109","1"
"62094","302","239","114","114","1"
"62096","75","214","131","131","1"
"62097","197","127","226","226","1"
"62098","81","103","47","47","1"
"62099","631","432","313","313","1"
"62100","167","77","53","53","1"
"62101","14","23","57","57","1"
"62102","282","38","56","56","1"
"62103","102","148","52","52","1"
"62104","251","99","118","118","1"
"62105","102","296","43","43","1"
"62106","258","273","52","52","1"
"62107","132","166","58","58","1"
"62108","201","67","159","159","1"
"62109","457","133","109","109","1"
"62110","655","247","123","123","1"
"62111","166","108","77","77","1"
"62112","80","72","50","50","1"
"62113","139","78","71","71","1"
"62114","89","167","57","57","1"
"62115","147","162","53","53","1"
"62116","57","239","43","43","1"
"62117","197","206","43","43","1"
"62118","101","92","90","90","1"
"62119","270","112","76","76","1"
"62120","354","62","73","73","1"
"62121","239","130","82","82","1"
"62122","421","154","83","83","1"
"62123","558","180","72","72","1"
"62124","215","303","251","251","1"
"62125","485","186","133","133","1"
"62126","133","241","164","164","1"
"62127","247","216","123","123","1"
"62128","238","213","251","251","1"
"62129","162","114","221","221","1"
"62130","187","85","137","137","1"
"62132","259","166","66","66","1"
"62133","92","67","266","266","1"
"62134","200","26","211","211","1"
"62135","216","130","60","60","1"
"62136","143","117","85","85","1"
"62137","106","173","108","108","1"
"62138","210","166","121","121","1"
"62139","125","68","333","333","1"
"62140","249","89","61","61","1"
"62141","138","73","48","48","1"
"62142","254","75","51","51","1"
"62143","195","215","42","42","1"
"62144","97","124","38","38","1"
"62145","251","186","41","41","1"
"62146","158","103","90","90","1"
"62147","139","674","258","258","1"
"62149","1051","412","426","426","1"
"62150","78","130","271","271","1"
"62151","434","186","97","97","1"
"62152","115","116","128","128","1"
"62153","103","207","189","189","1"
"62154","107","334","121","121","1"
"62155","199","225","395","395","1"
"62156","133","116","182","182","1"
"62157","476","290","153","153","1"
"62158","1304","441","315","315","1"
"62159","1115","539","635","635","1"
"62160","247","81","190","190","1"
"62161","115","225","98","98","1"
"62162","259","128","61","61","1"
"62163","152","267","98","98","1"
"62164","151","63","98","98","1"
"62165","264","164","106","106","1"
"62166","630","305","366","366","1"
"62167","394","663","1175","1175","1"
"62168","67","151","256","256","1"
"62169","72","101","198","198","1"
"62170","505","264","158","158","1"
"62171","75","115","255","255","1"
"62172","188","140","107","107","1"
"62173","36","48","92","92","1"
"62174","1772","645","290","290","1"
"62175","288","99","96","96","1"
"62176","110","169","112","112","1"
"62177","207","290","100","100","1"
"62179","268","135","180","180","1"
"62181","145","62","112","112","1"
"62182","249","61","111","111","1"
"62183","107","139","152","152","1"
"62184","154","58","118","118","1"
"62185","-10","252","238","238","1"
"62186","268","194","138","138","1"
"62187","146","216","133","133","1"
"62188","214","322","98","98","1"
"62189","9","44","443","443","1"
"62190","249","25","562","562","1"
"62191","115","102","79","79","1"
"62192","184","65","81","81","1"
"62193","124","169","458","458","1"
"62194","67","43","271","271","1"
"62195","303","130","176","176","1"
"62196","430","171","215","215","1"
"62197","208","86","60","60","1"
"62198","440","205","228","228","1"
"62199","415","290","75","75","1"
"62200","65","208","38","38","1"
"62201","95","179","36","36","1"
"62202","123","178","43","43","1"
"62203","158","280","945","945","1"
"62204","107","189","1750","1750","1"
"62206","211","203","68","68","1"
"62207","95","23","282","282","1"
"62208","138","98","168","168","1"
"62209","768","864","1335","1335","1"
"62210","264","115","132","132","1"
"62211","121","99","181","181","1"
"62212","206","95","134","134","1"
"62213","125","75","70","70","1"
"62214","168","171","101","101","1"
"62215","430","232","84","84","1"
"62216","505","361","82","82","1"
"62217","603","214","96","96","1"
"62218","714","286","118","118","1"
"62219","874","303","118","118","1"
"62220","180","83","93","93","1"
"62221","74","127","194","194","1"
"62222","148","103","135","135","1"
"62223","336","990","1368","1368","1"
"62224","743","940","1435","1435","1"
"62225","1933","556","1442","1442","1"
"62226","-4","355","58","58","1"
"62227","57","223","51","51","1"
"62228","83","114","47","47","1"
"62230","242","141","50","50","1"
"62231","271","199","107","107","1"
"62232","1846","415","994","994","1"
"62233","193","82","122","122","1"
"62234","286","689","1727","1727","1"
"62235","1161","1140","788","788","1"
"62236","479","382","1844","1844","1"
"62237","270","241","104","104","1"
"62238","122","70","70","70","1"
"62239","153","278","72","72","1"
"62240","124","145","107","107","1"
"62241","142","153","204","204","1"
"62242","215","100","196","196","1"
"62244","227","169","75","75","1"
"62245","4","311","927","927","1"
"62246","95","156","128","128","1"
"62248","163","443","219","219","1"
"62249","85","74","216","216","1"
"62250","56","139","132","132","1"
"62251","168","148","116","116","1"
"62252","36","176","180","180","1"
"62253","232","64","163","163","1"
"62254","600","645","919","919","1"
"62255","536","163","433","433","1"
"62256","772","480","915","915","1"
"62257","59","133","206","206","1"
"62258","115","94","211","211","1"
"62259","72","159","411","411","1"
"62260","207","181","53","53","1"
"62261","-18","85","427","427","1"
"62262","45","78","228","228","1"
"62263","54","26","79","79","1"
"62264","426","108","79","79","1"
"62265","402","739","115","115","1"
"62266","115","331","106","106","1"
"62267","110","110","161","161","1"
"62268","343","458","709","709","1"
"62269","357","222","383","383","1"
"62270","158","242","466","466","1"
"62271","105","120","144","144","1"
"62272","252","63","156","156","1"
"62273","104","64","67","67","1"
"62274","191","106","72","72","1"
"62275","147","104","117","117","1"
"62276","92","135","46","46","1"
"62277","168","152","43","43","1"
"62278","243","150","54","54","1"
"62279","334","129","43","43","1"
"62280","288","142","59","59","1"
"62282","740","172","219","219","1"
"62283","659","380","197","197","1"
"62284","748","340","445","445","1"
"62285","141","125","414","414","1"
"62286","190","632","320","320","1"
"62287","310","317","197","197","1"
"62288","-25","75","236","236","1"
"62289","181","57","296","296","1"
"62291","174","65","274","274","1"
"62292","333","131","281","281","1"
"62293","1436","722","1096","1096","1"
"62294","282","81","107","107","1"
"62297","96","72","57","57","1"
"62298","194","78","52","52","1"
"62299","233","145","41","41","1"
"62300","324","133","55","55","1"
"62301","121","83","70","70","1"
"62302","170","155","55","55","1"
"62303","262","44","78","78","1"
"62304","122","62","127","127","1"
"62305","210","118","92","92","1"
"62306","183","266","115","115","1"
"62307","259","184","82","82","1"
"62308","63","52","215","215","1"
"62309","255","129","167","167","1"
"62311","421","292","67","67","1"
"62312","748","285","71","71","1"
"62313","105","199","360","360","1"
"62314","135","105","90","90","1"
"62315","183","248","85","85","1"
"62316","28","130","41","41","1"
"62317","162","142","38","38","1"
"62318","301","141","39","39","1"
"62319","408","112","39","39","1"
"62320","127","99","169","169","1"
"62321","369","327","142","142","1"
"62323","530","196","149","149","1"
"62324","725","122","166","166","1"
"62325","59","111","154","154","1"
"62326","258","60","154","154","1"
"62327","63","62","48","48","1"
"62328","670","754","268","268","1"
"62329","1320","835","251","251","1"
"62330","1819","714","279","279","1"
"62331","14","101","318","318","1"
"62332","681","714","312","312","1"
"62333","114","158","99","99","1"
"62335","442","181","552","552","1"
"62336","216","23","43","43","1"
"62337","48","145","240","240","1"
"62338","38","110","74","74","1"
"62339","94","200","60","60","1"
"62340","112","65","128","128","1"
"62341","276","193","127","127","1"
"62342","44","147","93","93","1"
"62343","482","357","767","767","1"
"62344","187","204","99","99","1"
"62345","-1","54","324","324","1"
"62346","496","203","519","519","1"
"62347","133","35","40","40","1"
"62348","184","128","39","39","1"
"62349","276","28","38","38","1"
"62350","350","31","40","40","1"
"62351","174","168","60","60","1"
"62353","82","165","87","87","1"
"62354","151","108","205","205","1"
"62356","253","105","64","64","1"
"62361","211","138","47","47","1"
"62362","172","301","63","63","1"
"62363","145","122","58","58","1"
"62364","203","43","57","57","1"
"62365","256","95","65","65","1"
"62366","384","110","55","55","1"
"62367","248","208","204","204","1"
"62368","317","225","296","296","1"
"62369","685","984","247","247","1"
"62370","1131","365","266","266","1"
"62371","1333","309","328","328","1"
"62372","277","304","663","663","1"
"62373","59","172","236","236","1"
"62374","31","14","435","435","1"
"62375","68","348","875","875","1"
"62376","184","106","135","135","1"
"62377","617","216","305","305","1"
"62378","71","134","421","421","1"
"62379","295","268","240","240","1"
"62380","58","105","370","370","1"
"62381","30","75","430","430","1"
"62382","181","269","282","282","1"
"62383","311","82","80","80","1"
"62384","125","98","125","125","1"
"62385","333","134","93","93","1"
"62386","88","125","84","84","1"
"62387","224","61","50","50","1"
"62388","264","777","364","364","1"
"62389","706","1047","291","291","1"
"62390","76","87","169","169","1"
"62391","96","120","158","158","1"
"62392","113","613","1055","1055","1"
"62393","138","224","258","258","1"
"62394","368","72","333","333","1"
"62395","282","137","59","59","1"
"62396","404","244","151","151","1"
"62397","691","180","172","172","1"
"62398","166","176","102","102","1"
"62399","251","123","110","110","1"
"62400","598","855","921","921","1"
"62401","210","210","61","61","1"
"62402","184","28","317","317","1"
"62404","253","122","51","51","1"
"62405","670","486","1410","1410","1"
"62406","72","49","287","287","1"
"62407","286","171","168","168","1"
"62408","108","134","103","103","1"
"62409","486","701","459","459","1"
"62410","1198","558","496","496","1"
"62411","321","332","470","470","1"
"62412","382","146","244","244","1"
"62414","210","98","74","74","1"
"62415","296","69","86","86","1"
"62417","1453","339","1036","1036","1"
"62418","57","279","267","267","1"
"62419","322","328","195","195","1"
"62421","328","142","342","342","1"
"62423","149","202","51","51","1"
"62424","87","123","170","170","1"
"62425","165","51","207","207","1"
"62426","27","303","214","214","1"
"62428","64","485","271","271","1"
"62430","93","67","150","150","1"
"62431","197","126","132","132","1"
"62432","1338","763","932","932","1"
"62433","1124","384","245","245","1"
"62435","970","112","280","280","1"
"62436","11","17","121","121","1"
"62437","177","188","100","100","1"
"62438","406","255","163","163","1"
"62439","109","116","111","111","1"
"62440","198","173","105","105","1"
"62441","509","339","572","572","1"
"62442","914","330","689","689","1"
"62443","719","264","381","381","1"
"62444","421","713","418","418","1"
"62445","29","52","160","160","1"
"62446","138","188","129","129","1"
"62447","167","65","163","163","1"
"62448","1512","720","470","470","1"
"62452","287","386","120","120","1"
"62454","324","171","153","153","1"
"62455","24","114","194","194","1"
"62456","230","110","145","145","1"
"62457","54","17","273","273","1"
"62458","74","121","94","94","1"
"62459","173","108","90","90","1"
"62460","245","93","74","74","1"
"62462","401","70","64","64","1"
"62463","231","108","171","171","1"
"62464","230","113","159","159","1"
"62465","127","45","295","295","1"
"62466","141","160","225","225","1"
"62467","217","97","58","58","1"
"62468","1051","812","573","573","1"
"62469","173","143","137","137","1"
"62470","896","593","975","975","1"
"62471","90","127","203","203","1"
"62472","1026","462","311","311","1"
"62473","211","92","244","244","1"
"62474","454","259","132","132","1"
"62475","134","121","220","220","1"
"62476","42","101","72","72","1"
"62477","44","95","263","263","1"
"62478","827","326","578","578","1"
"62479","700","724","775","775","1"
"62480","1846","245","1167","1167","1"
"62481","-41","99","427","427","1"
"62482","160","83","198","198","1"
"62484","120","159","77","77","1"
"62485","188","84","52","52","1"
"62486","271","195","126","126","1"
"62487","226","76","50","50","1"
"62488","30","298","101","101","1"
"62489","37","189","71","71","1"
"62490","144","142","76","76","1"
"62491","262","167","40","40","1"
"62492","199","84","35","35","1"
"62493","297","56","38","38","1"
"62494","161","126","32","32","1"
"62495","213","147","30","30","1"
"62496","261","126","32","32","1"
"62497","95","693","402","402","1"
"62498","675","758","341","341","1"
"62499","1201","704","388","388","1"
"62500","1765","701","383","383","1"
"62501","2348","680","424","424","1"
"62502","870","641","971","971","1"
"62503","2037","598","968","968","1"
"62504","107","220","34","34","1"
"62505","217","206","37","37","1"
"62506","25","158","35","35","1"
"62507","110","111","36","36","1"
"62508","199","107","37","37","1"
"62509","287","127","35","35","1"
"62510","730","218","120","120","1"
"62511","812","218","136","136","1"
"62512","77","75","243","243","1"
"62513","224","160","153","153","1"
"62514","1121","593","989","989","1"
"62515","61","-14","371","371","1"
"62516","121","88","134","134","1"
"62517","190","86","50","50","1"
"62518","69","160","76","76","1"
"62519","212","91","81","81","1"
"62520","892","587","1196","1196","1"
"62521","106","227","382","382","1"
"62522","109","136","145","145","1"
"62523","206","112","159","159","1"
"62524","142","71","145","145","1"
"62525","239","147","151","151","1"
"62526","107","84","123","123","1"
"62527","283","77","122","122","1"
"62528","180","162","90","90","1"
"62529","259","187","148","148","1"
"62530","34","56","143","143","1"
"62531","221","38","129","129","1"
"62532","733","566","484","484","1"
"62533","1614","825","402","402","1"
"62534","446","196","275","275","1"
"62535","167","115","160","160","1"
"62536","190","125","78","78","1"
"62537","102","163","547","547","1"
"62538","231","162","260","260","1"
"62539","40","253","123","123","1"
"62541","147","-8","231","231","1"
"62542","63","115","215","215","1"
"62543","264","41","229","229","1"
"62544","86","89","121","121","1"
"62545","66","114","51","51","1"
"62546","192","128","45","45","1"
"62547","89","226","44","44","1"
"62548","240","186","46","46","1"
"62549","258","1270","1906","1906","1"
"62550","206","145","166","166","1"
"62551","237","37","75","75","1"
"62552","104","45","215","215","1"
"62553","124","308","405","405","1"
"62554","112","97","117","117","1"
"62555","215","155","116","116","1"
"62556","273","177","186","186","1"
"62557","167","89","202","202","1"
"62558","771","242","151","151","1"
"62559","364","181","211","211","1"
"62560","121","109","158","158","1"
"62561","64","113","117","117","1"
"62563","1417","271","486","486","1"
"62564","805","1750","457","457","1"
"62565","2410","1464","429","429","1"
"62566","1328","451","797","797","1"
"62567","316","355","104","104","1"
"62568","87","299","417","417","1"
"62569","619","663","345","345","1"
"62570","997","241","340","340","1"
"62571","71","79","177","177","1"
"62572","126","308","280","280","1"
"62573","476","110","443","443","1"
"62574","119","166","266","266","1"
"62575","1114","165","950","950","1"
"62576","97","100","177","177","1"
"62577","130","157","45","45","1"
"62578","391","229","96","96","1"
"62579","553","331","79","79","1"
"62580","700","253","87","87","1"
"62581","165","65","176","176","1"
"62582","83","57","77","77","1"
"62583","101","161","143","143","1"
"62584","1409","495","148","148","1"
"62585","476","132","90","90","1"
"62586","303","55","51","51","1"
"62587","-5","153","271","271","1"
"62588","161","163","138","138","1"
"62590","378","184","470","470","1"
"62591","872","339","409","409","1"
"62592","739","907","233","233","1"
"62593","351","155","389","389","1"
"62595","82","205","105","105","1"
"62596","499","151","273","273","1"
"62597","795","323","109","109","1"
"62598","64","141","51","51","1"
"62599","115","93","55","55","1"
"62600","1179","1606","387","387","1"
"62601","89","96","196","196","1"
"62602","169","64","203","203","1"
"62603","782","589","619","619","1"
"62604","257","118","46","46","1"
"62605","301","79","51","51","1"
"62606","257","46","97","97","1"
"62607","520","413","420","420","1"
"62608","690","198","347","347","1"
"62609","79","33","197","197","1"
"62610","111","398","482","482","1"
"62611","156","466","677","677","1"
"62612","828","471","628","628","1"
"62613","59","150","140","140","1"
"62614","197","68","108","108","1"
"62615","147","94","74","74","1"
"62616","36","51","184","184","1"
"62617","213","62","88","88","1"
"62618","64","107","115","115","1"
"62619","152","124","113","113","1"
"62620","227","154","117","117","1"
"62621","310","100","123","123","1"
"62622","181","53","85","85","1"
"62623","214","45","40","40","1"
"62624","82","203","40","40","1"
"62625","315","45","46","46","1"
"62626","1263","202","1653","1653","1"
"62627","492","683","1486","1486","1"
"62628","137","49","71","71","1"
"62629","279","35","73","73","1"
"62630","225","136","75","75","1"
"62631","1000","482","674","674","1"
"62632","70","87","227","227","1"
"62633","409","373","207","207","1"
"62634","785","335","226","226","1"
"62635","1132","306","208","208","1"
"62636","1506","398","190","190","1"
"62637","1609","631","206","206","1"
"62638","202","94","60","60","1"
"62639","180","64","70","70","1"
"62640","87","31","77","77","1"
"62641","140","73","82","82","1"
"62642","64","135","68","68","1"
"62643","109","283","73","73","1"
"62644","13","67","331","331","1"
"62645","87","65","86","86","1"
"62646","162","103","86","86","1"
"62647","232","58","47","47","1"
"62648","233","153","104","104","1"
"62651","130","617","713","713","1"
"62652","194","93","129","129","1"
"62653","120","116","91","91","1"
"62654","143","106","74","74","1"
"62655","277","106","149","149","1"
"62656","37","-21","347","347","1"
"62657","260","89","163","163","1"
"62658","177","431","698","698","1"
"62659","218","114","54","54","1"
"62660","56","100","179","179","1"
"62661","89","87","104","104","1"
"62662","331","93","118","118","1"
"62663","120","181","40","40","1"
"62664","626","336","425","425","1"
"62665","1651","417","613","613","1"
"62666","2959","972","1024","1024","1"
"62667","440","212","470","470","1"
"62668","18","31","159","159","1"
"62669","777","505","308","308","1"
"62670","730","362","697","697","1"
"62671","746","323","745","745","1"
"62672","195","120","88","88","1"
"62674","391","617","377","377","1"
"62675","98","77","171","171","1"
"62676","304","117","491","491","1"
"62677","1052","398","489","489","1"
"62678","127","138","38","38","1"
"62679","144","250","36","36","1"
"62680","248","102","42","42","1"
"62681","138","193","151","151","1"
"62682","711","292","131","131","1"
"62683","115","105","175","175","1"
"62684","106","50","83","83","1"
"62685","275","77","157","157","1"
"62686","32","129","290","290","1"
"62687","332","362","263","263","1"
"62688","1071","446","217","217","1"
"62689","1660","408","248","248","1"
"62690","2287","302","280","280","1"
"62691","205","43","70","70","1"
"62692","167","208","77","77","1"
"62693","154","94","76","76","1"
"62694","1217","587","301","301","1"
"62695","992","569","294","294","1"
"62696","152","389","903","903","1"
"62697","188","85","47","47","1"
"62698","312","99","52","52","1"
"62699","211","201","43","43","1"
