"face_id","sex","occluded","glasses","bw","annot_type_id"
"62250","f","0","0","0","0"
"62251","f","0","0","0","0"
"62252","m","0","0","0","0"
"62253","f","0","0","0","0"
"62254","m","0","0","1","0"
"62255","m","0","0","1","0"
"62256","f","0","0","0","0"
"62257","f","0","0","0","0"
"62258","f","0","0","0","0"
"62259","f","0","0","0","0"
"62260","f","0","0","0","0"
"62261","m","0","0","0","0"
"62262","f","0","0","0","0"
"62263","f","0","0","1","0"
"62264","f","0","0","1","0"
"62265","f","0","0","0","0"
"62266","m","0","0","0","0"
"62267","m","0","1","0","0"
"62268","f","0","0","0","0"
"62269","f","0","0","0","0"
"62270","f","0","0","0","0"
"62271","f","0","1","0","0"
"62272","m","0","0","0","0"
"62273","m","0","0","0","0"
"62274","f","0","0","0","0"
"62275","f","0","1","0","0"
"62276","f","0","0","0","0"
"62277","f","0","0","0","0"
"62278","m","0","1","0","0"
"62279","m","0","0","0","0"
"62280","m","0","0","0","0"
"62282","f","0","0","0","0"
"62283","m","1","0","0","0"
"62284","m","0","0","0","0"
"62285","m","0","0","0","0"
"62286","m","0","0","0","0"
"62287","m","0","0","0","0"
"62288","f","0","1","0","0"
"62289","m","0","1","0","0"
"62291","m","0","1","0","0"
"62292","m","0","0","1","0"
"62293","m","0","0","0","0"
"62294","m","0","0","0","0"
"62297","m","0","0","1","0"
"62298","f","0","1","1","0"
"62299","m","0","0","1","0"
"62300","m","0","0","1","0"
"62301","f","0","0","0","0"
"62302","f","0","0","0","0"
"62303","m","0","0","0","0"
"62304","f","0","0","1","0"
"62305","f","0","0","1","0"
"62306","f","0","0","0","0"
"62307","m","0","1","0","0"
"62308","f","0","0","0","0"
"62309","f","0","0","0","0"
"62311","m","0","0","0","0"
"62312","m","0","1","0","0"
"62313","m","0","1","0","0"
"62314","m","0","0","0","0"
"62315","m","0","0","0","0"
"62316","m","0","1","0","0"
"62317","m","0","0","0","0"
"62318","m","0","0","0","0"
"62319","m","0","0","0","0"
"62320","m","0","1","1","0"
"62321","m","0","0","1","0"
"62323","f","0","0","1","0"
"62324","m","0","0","1","0"
"62325","m","0","0","0","0"
"62326","m","0","1","0","0"
"62327","f","0","1","0","0"
"62328","m","0","0","0","0"
"62329","f","0","0","0","0"
"62330","m","0","0","0","0"
"62331","m","0","0","0","0"
"62332","m","0","1","0","0"
"62333","f","0","0","0","0"
"62335","f","0","0","1","0"
"62336","m","1","1","0","0"
"62337","m","0","0","1","0"
"62338","m","1","0","0","0"
"62339","f","0","0","0","0"
"62340","m","0","0","1","0"
"62341","f","0","0","1","0"
"62342","f","0","0","0","0"
"62343","f","0","0","0","0"
"62344","m","0","0","0","0"
"62345","f","0","0","0","0"
"62346","m","0","0","0","0"
"62347","f","0","0","1","0"
"62348","f","0","0","1","0"
"62349","m","0","0","0","0"
"62350","f","0","0","1","0"
"62351","f","0","0","0","0"
"62353","m","0","0","1","0"
"62354","f","0","0","1","0"
"62356","f","0","0","0","0"
"62361","m","0","0","0","0"
"62362","m","0","0","0","0"
"62363","f","0","0","0","0"
"62364","f","0","0","0","0"
"62365","m","0","0","0","0"
"62366","f","0","0","0","0"
"62367","m","0","0","1","0"
"62368","m","0","0","0","0"
"62369","m","0","0","0","0"
"62370","f","0","0","0","0"
"62371","m","0","1","0","0"
"62372","f","0","0","0","0"
"62373","m","0","0","0","0"
"62374","f","0","0","0","0"
"62375","m","0","0","1","0"
"62376","m","0","0","0","0"
"62377","m","0","0","0","0"
"62378","f","0","0","1","0"
"62379","m","0","0","1","0"
"62380","f","0","0","0","0"
"62381","f","0","0","0","0"
"62382","f","0","0","0","0"
"62383","f","0","0","0","0"
"62384","f","0","1","0","0"
"62385","f","0","1","0","0"
"62386","f","0","1","0","0"
"62387","f","0","1","0","0"
"62388","m","0","0","0","0"
"62389","m","0","0","0","0"
"62390","f","0","0","0","0"
"62391","f","0","0","0","0"
"62392","f","0","0","0","0"
"62393","f","0","0","0","0"
"62394","m","0","1","0","0"
"62395","f","0","0","1","0"
"62396","f","0","0","0","0"
"62397","m","0","0","0","0"
"62398","f","0","1","0","0"
"62399","m","0","1","0","0"
"62400","f","0","1","0","0"
"62401","f","0","1","0","0"
"62402","m","0","1","1","0"
"62404","f","0","0","0","0"
"62405","f","0","0","0","0"
"62406","f","0","0","0","0"
"62407","m","0","0","0","0"
"62408","m","0","0","0","0"
"62409","f","0","0","0","0"
"62410","f","0","0","0","0"
"62411","f","0","0","0","0"
"62412","m","0","0","1","0"
"62414","m","0","0","0","0"
"62415","m","0","0","0","0"
"62417","f","0","0","0","0"
"62418","f","0","0","0","0"
"62419","f","0","0","0","0"
"62421","f","0","0","0","0"
"62423","m","0","0","0","0"
"62424","m","0","0","0","0"
"62425","f","0","0","0","0"
"62426","f","0","0","0","0"
"62428","f","0","0","0","0"
"62430","m","0","0","0","0"
"62431","f","0","0","0","0"
"62432","f","0","0","1","0"
"62433","f","0","0","0","0"
"62435","f","0","0","0","0"
"62436","f","0","0","0","0"
"62437","f","0","0","0","0"
"62438","f","0","0","0","0"
"62439","f","0","0","0","0"
"62440","f","0","0","0","0"
"62441","f","0","0","0","0"
"62442","m","0","0","0","0"
"62443","f","0","0","0","0"
"62444","m","0","0","0","0"
"62445","f","0","0","0","0"
"62446","f","0","0","0","0"
"62447","f","0","0","0","0"
"62448","m","0","0","0","0"
"62452","m","1","1","0","0"
"62454","f","0","0","0","0"
"62455","f","0","0","1","0"
"62456","f","0","0","1","0"
"62457","f","0","0","0","0"
"62458","f","0","0","0","0"
"62459","f","0","0","0","0"
"62460","f","0","0","0","0"
"62462","m","0","0","0","0"
"62463","m","0","0","0","0"
"62464","m","0","0","0","0"
"62465","m","0","0","0","0"
"62466","f","0","0","0","0"
"62467","f","0","0","0","0"
"62468","f","0","0","0","0"
"62469","f","0","0","0","0"
"62470","f","0","0","0","0"
"62471","f","0","0","0","0"
"62472","f","0","0","0","0"
"62473","f","0","0","0","0"
"62474","m","0","0","0","0"
"62475","m","0","0","1","0"
"62476","f","0","0","0","0"
"62477","f","0","0","1","0"
"62478","m","0","0","0","0"
"62479","f","0","0","0","0"
"62480","m","0","1","0","0"
"62481","f","0","0","0","0"
"62482","f","0","0","0","0"
"62484","m","0","0","0","0"
"62485","f","0","0","0","0"
"62486","f","0","0","0","0"
"62487","f","0","0","0","0"
"62488","f","0","0","0","0"
"62489","m","1","0","0","0"
"62490","m","0","0","0","0"
"62491","m","0","0","0","0"
"62492","m","0","0","0","0"
"62493","m","0","0","0","0"
"62494","f","0","0","0","0"
"62495","f","0","0","0","0"
"62496","f","0","0","0","0"
"62497","f","0","0","1","0"
"62498","m","0","0","1","0"
"62499","m","0","0","1","0"
"62500","f","0","0","1","0"
"62501","m","0","1","1","0"
"62502","f","0","0","0","0"
"62503","f","0","0","0","0"
"62504","f","0","0","1","0"
"62505","m","0","0","1","0"
"62506","m","0","0","1","0"
"62507","m","0","0","1","0"
"62508","m","0","0","1","0"
"62509","m","0","0","1","0"
"62510","m","0","0","0","0"
"62511","f","0","0","0","0"
"62512","f","0","0","0","0"
"62513","m","0","0","0","0"
"62514","f","0","1","0","0"
"62515","m","0","0","0","0"
"62516","f","0","0","0","0"
"62517","m","0","1","0","0"
"62518","m","0","0","1","0"
"62519","m","0","0","1","0"
"62520","m","0","0","0","0"
"62521","f","0","0","1","0"
"62522","f","0","0","0","0"
"62523","f","0","0","0","0"
"62524","m","0","0","0","0"
"62525","f","0","0","0","0"
"62526","f","0","0","1","0"
"62527","f","0","0","1","0"
"62528","f","0","0","0","0"
"62529","f","0","0","1","0"
"62530","m","0","0","0","0"
"62531","m","0","0","0","0"
"62532","m","0","0","0","0"
"62533","f","0","0","0","0"
"62534","f","0","0","0","0"
"62535","f","0","0","0","0"
"62536","f","0","0","1","0"
"62537","m","0","1","0","0"
"62538","f","0","0","0","0"
"62539","f","0","0","1","0"
"62541","f","1","0","0","0"
"62542","f","0","0","0","0"
"62543","f","0","0","1","0"
"62544","f","0","0","0","0"
"62545","m","0","0","0","0"
"62546","f","0","0","0","0"
"62547","f","0","0","0","0"
"62548","m","0","0","0","0"
"62549","m","0","0","0","0"
"62550","m","0","0","0","0"
"62551","m","0","0","0","0"
"62552","f","1","0","0","0"
"62553","m","0","0","0","0"
"62554","m","0","0","0","0"
"62555","m","0","0","0","0"
"62556","f","0","0","0","0"
"62557","m","0","0","0","0"
"62558","f","0","0","0","0"
"62559","f","0","0","1","0"
"62560","f","0","0","0","0"
"62561","m","1","0","0","0"
"62563","f","0","0","0","0"
"62564","f","0","0","0","0"
"62565","m","0","0","0","0"
"62566","f","0","0","0","0"
"62567","f","0","0","0","0"
"62568","f","0","0","1","0"
"62569","m","0","1","0","0"
"62570","f","0","0","0","0"
"62571","f","0","0","0","0"
"62572","m","0","0","1","0"
"62573","f","0","0","1","0"
"62574","m","0","0","0","0"
"62575","m","0","0","0","0"
"62576","f","0","0","0","0"
"62577","f","0","0","0","0"
"62578","f","0","0","0","0"
"62579","f","0","0","0","0"
"62580","f","0","0","0","0"
"62581","f","0","0","0","0"
"62582","f","0","0","0","0"
"62583","f","0","0","0","0"
"62584","m","0","1","0","0"
"62585","f","0","0","1","0"
"62586","m","0","0","0","0"
"62587","m","0","0","1","0"
"62588","f","0","0","1","0"
"62590","m","0","0","0","0"
"62591","f","0","0","0","0"
"62592","m","0","0","0","0"
"62593","m","0","0","0","0"
"62595","f","0","0","0","0"
"62596","m","0","0","0","0"
"62597","f","0","0","0","0"
"62598","f","0","0","1","0"
"62599","m","0","1","1","0"
"62600","m","0","0","0","0"
"62601","m","0","0","0","0"
"62602","f","0","0","0","0"
"62603","m","0","0","0","0"
"62604","f","0","0","0","0"
"62605","m","0","1","0","0"
"62606","f","0","0","0","0"
"62607","f","0","0","0","0"
"62608","m","0","0","0","0"
"62609","m","0","0","0","0"
"62610","f","0","0","0","0"
"62611","f","0","0","0","0"
"62612","f","0","0","0","0"
"62613","m","0","0","1","0"
"62614","f","0","0","0","0"
"62615","m","0","1","0","0"
"62616","m","0","1","0","0"
"62617","m","0","0","0","0"
"62618","f","0","0","0","0"
"62619","f","0","0","0","0"
"62620","f","0","0","0","0"
"62621","f","0","0","0","0"
"62622","f","0","0","0","0"
"62623","f","0","0","0","0"
"62624","f","0","0","0","0"
"62625","f","0","0","0","0"
"62626","f","0","0","0","0"
"62627","m","0","0","0","0"
"62628","f","0","0","1","0"
"62629","m","0","0","1","0"
"62630","f","0","0","1","0"
"62631","f","0","0","0","0"
"62632","f","0","0","0","0"
"62633","m","0","0","0","0"
"62634","m","0","0","0","0"
"62635","f","0","0","0","0"
"62636","m","0","0","0","0"
"62637","f","0","0","0","0"
"62638","m","0","0","0","0"
"62639","f","0","0","1","0"
"62640","m","1","0","0","0"
"62641","f","0","0","0","0"
"62642","m","0","0","0","0"
"62643","m","0","0","0","0"
"62644","m","0","0","0","0"
"62645","m","0","0","0","0"
"62646","f","0","0","0","0"
"62647","m","0","0","0","0"
"62648","f","0","0","0","0"
"62651","m","0","0","0","0"
"62652","m","0","0","0","0"
"62653","f","0","0","0","0"
"62654","m","0","0","0","0"
"62655","f","0","0","0","0"
"62656","f","0","0","0","0"
"62657","f","0","0","0","0"
"62658","m","0","0","1","0"
"62659","f","0","0","0","0"
"62660","f","0","0","0","0"
"62661","f","0","0","0","0"
"62662","f","0","0","0","0"
"62663","f","0","0","0","0"
"62664","f","0","0","0","0"
"62665","m","0","0","0","0"
"62666","f","0","0","0","0"
"62667","m","0","0","1","0"
"62668","f","1","0","0","0"
"62669","f","0","0","0","0"
"62670","m","0","0","0","0"
"62671","f","0","0","0","0"
"62672","f","0","0","0","0"
"62674","f","0","0","1","0"
"62675","f","0","0","0","0"
"62676","m","0","0","0","0"
"62677","f","0","0","0","0"
"62678","f","0","0","0","0"
"62679","f","0","0","0","0"
"62680","m","0","0","0","0"
"62681","f","0","0","0","0"
"62682","f","0","0","0","0"
"62683","f","0","0","0","0"
"62684","m","0","0","0","0"
"62685","m","0","0","0","0"
"62686","m","0","0","0","0"
"62687","m","0","0","0","0"
"62688","f","0","0","0","0"
"62689","m","0","0","0","0"
"62690","m","0","0","0","0"
"62691","f","0","0","0","0"
"62692","f","0","0","0","0"
"62693","m","0","0","0","0"
"62694","m","0","1","0","0"
"62695","f","0","0","0","0"
"62696","f","0","0","1","0"
"62697","f","0","0","0","0"
"62698","f","0","0","0","0"
"62699","f","0","0","0","0"
"62700","f","0","0","0","0"
"62701","m","0","0","0","0"
"62702","f","0","0","0","0"
"62703","m","0","0","0","0"
"62704","f","0","1","0","0"
"62705","m","1","0","0","0"
"62706","m","0","0","0","0"
"62707","m","0","0","0","0"
"62708","f","0","0","0","0"
"62709","f","0","0","0","0"
"62710","m","0","0","0","0"
"62711","m","0","0","0","0"
"62712","f","0","0","1","0"
"62713","f","1","0","1","0"
"62714","f","1","0","0","0"
"62715","m","0","1","0","0"
"62716","m","0","0","0","0"
"62717","f","0","0","0","0"
"62718","m","0","0","0","0"
"62719","m","0","1","1","0"
"62720","f","0","0","0","0"
"62721","f","0","0","0","0"
"62722","f","1","0","0","0"
"62724","f","0","0","0","0"
"62725","m","0","0","0","0"
"62726","f","0","0","0","0"
"62727","f","0","0","0","0"
"62728","f","0","0","0","0"
"62729","m","0","1","0","0"
"62730","m","0","1","0","0"
"62731","f","0","1","0","0"
"62732","m","0","0","0","0"
"62733","f","0","1","0","0"
"62734","m","0","1","0","0"
"62735","m","0","0","0","0"
"62736","f","0","0","0","0"
"62737","f","0","0","0","0"
"62738","f","0","0","0","0"
"62739","m","0","0","0","0"
"62740","m","0","0","0","0"
"62741","m","0","0","0","0"
"62742","m","0","0","0","0"
"62743","f","0","0","0","0"
"62744","f","1","1","0","0"
"62745","m","0","0","1","0"
"62746","m","0","1","0","0"
"62747","f","0","0","0","0"
"62748","f","0","0","0","0"
"62750","f","0","0","1","0"
"62751","f","0","0","1","0"
"62753","f","0","0","0","0"
"62754","f","0","0","0","0"
"62755","m","0","0","0","0"
"62756","f","0","0","0","0"
"62757","m","1","1","1","0"
"62758","f","0","0","0","0"
"62759","m","0","1","0","0"
"62760","m","0","0","0","0"
"62761","f","0","0","0","0"
"62762","f","0","0","0","0"
"62764","f","0","1","0","0"
"62765","m","0","0","1","0"
"62766","m","1","1","0","0"
"62767","f","0","0","0","0"
"62768","m","0","0","0","0"
"62769","f","0","0","0","0"
"62770","m","0","0","0","0"
"62772","f","0","0","1","0"
"62773","m","0","0","1","0"
"62774","m","0","1","0","0"
"62775","m","0","0","0","0"
"62776","f","1","0","0","0"
"62777","f","0","0","1","0"
"62778","m","0","0","0","0"
"62779","m","0","0","0","0"
"62780","f","0","0","0","0"
"62781","f","0","0","0","0"
"62782","m","0","0","0","0"
"62783","f","0","0","0","0"
"62784","f","0","1","0","0"
"62785","f","0","0","0","0"
"62786","m","0","0","0","0"
"62787","f","0","0","0","0"
"62788","m","0","1","1","0"
"62789","f","0","0","0","0"
"62790","f","0","0","0","0"
"62791","m","0","0","0","0"
"62792","f","0","0","0","0"
"62793","f","0","0","0","0"
"62795","f","0","0","0","0"
"62796","f","0","0","1","0"
"62797","f","0","0","0","0"
"62798","f","0","0","0","0"
"62799","f","0","1","0","0"
"62800","f","0","0","0","0"
"62801","m","0","0","0","0"
"62802","m","0","0","0","0"
"62803","m","0","0","0","0"
"62804","f","0","0","0","0"
"62805","f","0","0","0","0"
"62807","f","0","0","1","0"
"62808","f","0","0","1","0"
"62809","m","0","0","0","0"
"62810","f","0","0","0","0"
"62811","f","0","0","0","0"
"62812","m","0","0","0","0"
"62813","m","0","0","0","0"
"62814","f","0","0","0","0"
"62815","f","0","0","0","0"
"62816","f","0","0","0","0"
"62817","f","0","0","0","0"
"62818","f","0","0","0","0"
"62820","f","0","0","0","0"
"62822","f","0","0","0","0"
"62823","f","0","0","0","0"
"62825","m","0","0","0","0"
"62826","m","0","0","1","0"
"62827","m","0","0","1","0"
"62828","m","0","0","1","0"
"62830","f","0","0","0","0"
"62831","m","0","1","0","0"
"62832","f","0","0","0","0"
"62833","m","0","0","0","0"
"62834","m","0","0","0","0"
"62835","f","0","0","0","0"
"62836","m","0","0","1","0"
"62838","f","0","0","0","0"
"62839","f","0","1","0","0"
"62840","m","0","0","1","0"
"62841","m","0","0","0","0"
"62842","m","0","0","1","0"
"62843","m","0","0","1","0"
"62845","f","0","0","0","0"
"62846","f","0","0","1","0"
"62847","f","0","1","1","0"
"62848","f","0","0","0","0"
"62849","f","0","0","1","0"
"62850","f","0","0","0","0"
"62851","m","0","0","0","0"
"62852","f","0","0","0","0"
"62853","f","0","0","0","0"
"62854","m","0","0","0","0"
"62855","f","0","1","0","0"
"62856","m","0","0","0","0"
"62857","m","0","0","0","0"
"62858","f","0","0","0","0"
"62859","f","0","1","0","0"
"62860","f","0","0","0","0"
"62861","f","0","0","0","0"
"62862","f","0","0","0","0"
"62864","m","0","0","0","0"
"62865","f","0","0","0","0"
"62866","f","0","0","0","0"
"62867","m","0","0","0","0"
"62868","f","0","0","0","0"
"62869","m","0","0","0","0"
"62870","m","0","0","0","0"
"62872","m","0","1","0","0"
"62873","m","0","0","1","0"
"62874","f","0","0","0","0"
"62875","f","0","0","0","0"
"62876","m","0","0","1","0"
"62878","f","0","0","0","0"
"62879","f","0","0","0","0"
"62880","f","0","0","0","0"
"62881","f","0","0","0","0"
"62882","m","0","0","0","0"
"62883","f","0","0","0","0"
"62884","m","0","0","0","0"
"62885","m","0","0","0","0"
"62886","f","0","0","0","0"
"62887","m","0","0","0","0"
"62888","m","0","0","0","0"
"62889","f","0","0","0","0"
"62890","m","0","0","0","0"
"62891","m","0","0","0","0"
"62892","m","0","0","0","0"
"62893","f","0","0","0","0"
"62894","m","0","0","0","0"
"62896","f","0","0","0","0"
"62897","f","0","0","0","0"
"62898","f","0","0","0","0"
"62899","m","0","0","0","0"
"62900","f","0","0","1","0"
"62901","m","0","0","0","0"
"62902","m","0","0","0","0"
"62903","f","0","0","0","0"
"62904","f","0","0","0","0"
"62905","f","0","0","0","0"
"62906","m","0","0","0","0"
"62907","f","0","0","0","0"
"62908","f","0","0","0","0"
"62909","m","0","0","0","0"
"62911","m","0","0","1","0"
"62913","f","0","0","0","0"
"62914","m","0","0","0","0"
"62915","f","0","0","0","0"
"62916","m","0","0","0","0"
"62917","m","0","0","0","0"
"62918","f","0","0","0","0"
"62920","f","0","0","0","0"
"62921","f","0","0","0","0"
"62922","m","0","0","0","0"
"62923","f","0","0","0","0"
"62924","f","0","0","0","0"
"62925","f","0","0","0","0"
"62926","m","0","0","0","0"
"62927","f","0","0","0","0"
"62928","f","0","0","0","0"
"62929","m","0","0","0","0"
"62930","f","0","0","0","0"
"62931","f","0","0","1","0"
"62932","m","0","0","0","0"
"62933","f","0","0","0","0"
"62934","f","0","0","0","0"
"62935","f","0","0","0","0"
"62936","m","0","0","1","0"
"62937","m","0","1","1","0"
"62938","m","0","1","1","0"
"62939","f","0","1","0","0"
"62940","f","0","0","0","0"
"62941","m","0","0","0","0"
"62942","f","1","0","1","0"
"62944","f","1","1","0","0"
"62945","f","0","0","1","0"
"62947","f","0","1","0","0"
"62949","m","0","0","0","0"
"62950","f","0","0","0","0"
"62951","f","0","0","1","0"
"62952","f","1","0","0","0"
"62953","f","0","0","0","0"
"62954","f","0","0","0","0"
"62955","m","0","0","1","0"
"62956","f","0","0","0","0"
"62957","m","0","1","0","0"
"62958","f","0","0","0","0"
"62959","f","0","0","0","0"
"62960","m","0","1","0","0"
"62961","m","0","0","0","0"
"62962","m","0","0","0","0"
"62963","m","0","0","0","0"
"62964","f","0","0","0","0"
"62965","f","0","0","0","0"
"62966","f","0","0","1","0"
"62967","f","0","0","0","0"
"62968","f","0","0","0","0"
"62969","f","0","0","0","0"
"62970","f","0","0","0","0"
"62971","m","0","0","0","0"
"62972","m","0","0","0","0"
"62973","m","0","0","0","0"
"62974","m","0","0","0","0"
"62975","f","0","0","1","0"
"62976","f","0","0","1","0"
"62977","f","0","0","1","0"
"62978","m","0","0","0","0"
"62979","m","0","0","1","0"
"62980","m","0","0","1","0"
"62982","f","0","0","1","0"
"62983","m","0","0","0","0"
"62984","f","0","0","0","0"
"62985","f","1","1","0","0"
"62986","f","0","0","0","0"
"62988","f","0","0","1","0"
"62989","m","0","0","1","0"
"62990","f","0","0","0","0"
"62992","f","0","0","0","0"
"62993","m","0","0","0","0"
"62994","f","0","0","0","0"
"62995","m","0","0","1","0"
"62996","f","0","0","1","0"
"62997","f","0","0","0","0"
"62998","m","0","0","1","0"
"62999","m","0","0","1","0"
"63000","f","0","0","1","0"
"63001","m","0","0","1","0"
"63002","f","0","0","1","0"
"63003","f","0","0","1","0"
"63004","f","0","0","0","0"
"63005","m","0","0","0","0"
"63006","f","0","0","0","0"
"63007","f","0","0","0","0"
"63009","f","0","0","0","0"
"63010","f","0","0","0","0"
"63011","m","0","0","0","0"
"63012","f","0","0","0","0"
"63013","f","0","1","0","0"
"63014","f","0","1","0","0"
"63015","f","0","0","0","0"
"63016","m","0","1","0","0"
"63017","f","0","0","0","0"
"63018","f","0","0","0","0"
"63019","m","0","0","0","0"
"63020","m","0","0","0","0"
"63021","m","0","0","0","0"
"63022","m","0","0","0","0"
"63023","f","0","0","1","0"
"63024","f","0","0","1","0"
"63025","f","0","0","0","0"
"63026","f","0","0","0","0"
"63027","f","0","0","0","0"
"63028","f","0","0","1","0"
"63029","f","0","0","1","0"
"63030","f","0","0","0","0"
"63031","f","0","0","0","0"
"63032","f","0","0","1","0"
"63033","f","0","0","1","0"
"63034","f","0","0","0","0"
"63035","f","0","0","0","0"
"63036","f","0","0","0","0"
"63037","f","0","1","0","0"
"63038","f","0","0","0","0"
"63039","f","0","0","0","0"
"63040","f","0","0","1","0"
"63043","f","0","0","0","0"
"63044","f","0","0","0","0"
"63045","m","0","0","1","0"
"63046","m","0","0","1","0"
"63047","f","0","0","0","0"
"63048","f","0","0","0","0"
"63049","m","0","0","0","0"
"63050","m","0","0","0","0"
"63051","m","0","0","0","0"
"63052","m","0","0","0","0"
"63053","f","0","0","0","0"
"63054","f","0","0","0","0"
"63055","f","0","0","0","0"
"63056","f","0","0","0","0"
"63057","f","0","0","1","0"
"63058","f","0","0","0","0"
"63059","f","0","0","1","0"
"63061","f","0","0","0","0"
"63062","f","0","0","0","0"
"63063","f","0","0","0","0"
"63064","f","0","0","0","0"
"63065","f","0","0","0","0"
"63066","f","0","0","0","0"
"63067","f","0","0","1","0"
"63068","m","0","0","0","0"
"63069","m","0","0","0","0"
"63070","m","0","0","1","0"
"63071","f","0","0","0","0"
"63072","m","0","0","1","0"
"63074","m","0","0","0","0"
"63075","f","0","0","1","0"
"63076","m","0","0","1","0"
"63077","m","0","0","0","0"
"63080","m","0","0","0","0"
"63081","f","0","0","1","0"
"63082","m","0","0","0","0"
"63083","f","0","0","0","0"
"63084","m","0","0","1","0"
"63085","f","0","0","1","0"
"63086","m","0","0","0","0"
"63087","m","0","0","0","0"
"63088","f","0","0","0","0"
"63090","m","0","0","0","0"
"63091","f","0","0","0","0"
"63092","f","0","1","1","0"
"63093","f","0","1","1","0"
"63094","f","0","1","1","0"
"63095","f","0","0","0","0"
"63096","f","0","0","0","0"
"63097","f","0","0","0","0"
"63099","f","0","0","1","0"
"63100","f","0","0","1","0"
"63101","m","0","0","1","0"
"63102","f","0","0","1","0"
"63104","m","0","1","0","0"
"63105","f","0","0","0","0"
"63106","m","0","0","0","0"
"63107","f","0","0","0","0"
"63108","f","1","0","0","0"
"63109","f","0","0","0","0"
"63110","m","0","0","0","0"
"63111","m","0","0","1","0"
"63112","f","0","0","1","0"
"63113","m","0","0","1","0"
"63114","f","0","0","0","0"
"63115","f","0","0","0","0"
"63117","f","0","0","0","0"
"63118","m","0","0","1","0"
"63119","f","0","0","1","0"
"63120","f","0","0","0","0"
"63121","f","0","0","0","0"
"63122","f","0","1","0","0"
"63123","m","0","0","0","0"
"63124","m","0","1","0","0"
"63125","m","0","0","0","0"
"63126","f","0","0","0","0"
"63127","m","0","1","0","0"
"63128","m","0","1","0","0"
"63129","f","1","0","0","0"
"63130","m","0","0","0","0"
"63131","f","0","0","0","0"
"63132","f","0","0","0","0"
"63133","f","0","0","0","0"
"63134","m","0","0","1","0"
"63135","f","0","0","1","0"
"63151","f","0","0","0","0"
"63152","m","0","1","0","0"
"63153","f","0","1","0","0"
"63155","m","0","0","0","0"
"63156","f","0","1","0","0"
"63157","f","0","0","1","0"
"63158","m","0","1","0","0"
"63159","f","0","0","0","0"
"63161","m","0","1","1","0"
"63162","m","0","0","1","0"
"63163","m","0","1","1","0"
"63164","m","0","0","1","0"
"63165","f","0","0","0","0"
"63166","m","0","1","0","0"
"63167","f","0","0","0","0"
"63168","f","0","0","0","0"
"63169","m","0","0","0","0"
"63170","m","0","0","0","0"
"63171","m","0","1","0","0"
"63172","m","0","1","0","0"
"63174","m","0","0","0","0"
"63175","f","0","1","1","0"
"63176","m","0","0","0","0"
"63177","m","0","1","0","0"
"63178","f","0","1","0","0"
"63179","m","0","0","0","0"
"63180","m","0","1","0","0"
"63181","f","0","0","1","0"
"63182","m","0","0","0","0"
"63183","m","0","0","0","0"
"63184","f","0","0","0","0"
"63186","m","0","1","0","0"
"63187","f","0","0","0","0"
"63188","f","0","0","0","0"
"63189","f","0","1","0","0"
"63190","f","0","0","0","0"
"63191","m","0","1","0","0"
"63192","m","0","1","0","0"
"63193","m","0","0","0","0"
"63194","f","0","0","0","0"
"63195","m","0","0","0","0"
"63196","f","0","0","0","0"
"63197","m","0","0","0","0"
"63198","f","0","0","0","0"
"63199","m","0","0","0","0"
"63200","m","0","1","0","0"
"63201","m","0","0","0","0"
"63202","f","0","0","0","0"
"63204","f","0","0","0","0"
"63205","f","0","0","0","0"
"63206","f","0","0","0","0"
"63207","m","0","0","0","0"
"63209","m","0","1","0","0"
"63210","m","0","0","0","0"
"63212","f","0","0","0","0"
"63213","f","0","0","0","0"
"63214","f","0","0","1","0"
"63215","m","0","0","0","0"
"63216","f","0","0","1","0"
"63217","m","0","1","0","0"
"63218","m","0","0","0","0"
"63219","f","0","0","0","0"
"63220","f","0","0","0","0"
"63221","m","0","1","0","0"
"63222","m","0","1","0","0"
"63223","m","0","0","0","0"
"63224","m","0","0","0","0"
"63225","f","0","0","0","0"
"63226","m","0","1","0","0"
"63227","m","0","1","0","0"
"63228","f","0","0","0","0"
"63229","f","0","0","0","0"
"63230","f","0","0","0","0"
"63231","m","0","0","0","0"
"63232","f","0","0","0","0"
"63233","m","0","0","0","0"
"63234","m","0","0","0","0"
"63235","m","0","0","0","0"
"63236","m","0","0","0","0"
"63237","m","0","0","0","0"
"63238","m","0","0","0","0"
"63239","m","0","0","0","0"
"63241","m","0","0","0","0"
"63242","m","0","0","0","0"
"63243","m","0","0","0","0"
"63245","f","0","0","0","0"
"63246","f","0","0","0","0"
"63247","f","0","0","0","0"
"63248","f","0","0","1","0"
"63249","f","0","0","0","0"
"63250","m","0","0","0","0"
"63251","f","0","0","1","0"
"63253","m","0","1","0","0"
"63254","f","0","0","0","0"
"63255","m","0","1","0","0"
"63256","m","0","0","0","0"
"63257","m","0","0","0","0"
"63258","m","0","1","0","0"
"63259","m","0","1","0","0"
"63261","m","0","0","0","0"
"63262","m","0","0","0","0"
"63263","m","0","0","0","0"
"63264","m","0","0","0","0"
"63265","m","0","1","0","0"
"63267","m","0","1","0","0"
"63268","f","0","0","0","0"
"63269","m","0","0","0","0"
"63270","f","0","0","0","0"
"63271","f","0","1","0","0"
"63272","m","0","0","0","0"
"63274","m","0","1","0","0"
"63275","m","0","0","0","0"
"63276","m","0","0","0","0"
"63277","m","0","1","0","0"
"63278","m","0","1","0","0"
"63279","f","0","0","0","0"
